1583319173,0,camera1
1583319173,0,camera2
1583319317,0,camera1
1583319317,0,camera2
1583319607,0,camera1
1583319607,0,camera2
1583319907,0,camera1
1583319907,0,camera2
1583320208,0,camera1
1583320208,0,camera2
1583320508,0,camera1
1583320508,0,camera2
1583320807,0,camera1
1583320807,0,camera2
1583321107,0,camera1
1583321107,0,camera2
1583321408,0,camera1
1583321408,0,camera2
1583321707,0,camera1
1583321707,0,camera2
1583322008,0,camera1
1583322008,0,camera2
1583322307,0,camera1
1583322307,0,camera2
1583322608,0,camera1
1583322608,0,camera2
1583322907,0,camera1
1583322907,0,camera2
1583323207,0,camera1
1583323207,0,camera2
1583323507,0,camera1
1583323507,0,camera2
1583323807,0,camera1
1583323807,0,camera2
1583324107,0,camera1
1583324107,0,camera2
1583324709,0,camera1
1583324709,0,camera2
1583325008,0,camera1
1583325008,0,camera2
1583325307,0,camera1
1583325307,0,camera2
1583325607,0,camera1
1583325607,0,camera2
1583325907,0,camera1
1583325907,0,camera2
1583326207,0,camera1
1583326207,0,camera2
1583326507,0,camera1
1583326507,0,camera2
1583326807,0,camera1
1583326807,0,camera2
1583327105,0,camera1
1583327105,0,camera2
1583327709,0,camera1
1583327709,0,camera2
1583328007,0,camera1
1583328007,0,camera2
1583328308,0,camera1
1583328308,0,camera2
1583328607,0,camera1
1583328607,0,camera2
1583328908,0,camera1
1583328908,0,camera2
1583329207,0,camera1
1583329207,0,camera2
1583329507,0,camera1
1583329507,0,camera2
1583329807,0,camera1
1583329807,0,camera2
1583330107,0,camera1
1583330107,0,camera2
1583330407,0,camera1
1583330407,0,camera2
1583330707,0,camera1
1583330707,0,camera2
1583331007,0,camera1
1583331007,0,camera2
1583331307,0,camera1
1583331307,0,camera2
1583331607,0,camera1
1583331607,0,camera2
1583331907,0,camera1
1583331907,0,camera2
1583332207,0,camera1
1583332207,0,camera2
1583332507,0,camera1
1583332507,0,camera2
1583332807,0,camera1
1583332807,0,camera2
1583333107,0,camera1
1583333107,0,camera2
1583333407,0,camera1
1583333407,0,camera2
1583333707,0,camera1
1583333707,0,camera2
1583334008,0,camera1
1583334008,0,camera2
1583334307,0,camera1
1583334307,0,camera2
1583334607,0,camera1
1583334607,0,camera2
1583334907,0,camera1
1583334907,0,camera2
1583335207,0,camera1
1583335207,0,camera2
1583335508,0,camera1
1583335508,0,camera2
1583335807,0,camera1
1583335807,0,camera2
1583336107,0,camera1
1583336107,0,camera2
1583336407,0,camera1
1583336407,0,camera2
1583336707,0,camera1
1583336707,0,camera2
1583337007,0,camera1
1583337007,0,camera2
1583337607,0,camera1
1583337607,0,camera2
1583337907,0,camera1
1583337907,0,camera2
1583338208,0,camera1
1583338208,0,camera2
1583338507,0,camera1
1583338507,0,camera2
1583338807,0,camera1
1583338807,0,camera2
1583339107,0,camera1
1583339107,0,camera2
1583339407,0,camera1
1583339407,0,camera2
1583339707,0,camera1
1583339707,0,camera2
1583340007,0,camera1
1583340007,0,camera2
1583340308,0,camera1
1583340308,0,camera2
1583340607,0,camera1
1583340607,0,camera2
1583340907,0,camera1
1583340907,0,camera2
1583341207,0,camera1
1583341207,0,camera2
1583341508,0,camera1
1583341508,0,camera2
1583341807,0,camera1
1583341807,0,camera2
1583342107,0,camera1
1583342107,0,camera2
1583342406,0,camera1
1583342406,0,camera2
1583342707,0,camera1
1583342707,0,camera2
1583343007,0,camera1
1583343007,0,camera2
1583343307,0,camera1
1583343307,0,camera2
1583343607,0,camera1
1583343607,0,camera2
1583343907,0,camera1
1583343907,0,camera2
1583344207,0,camera1
1583344207,0,camera2
1583344506,0,camera1
1583344506,0,camera2
1583391608,0,camera1
1583391608,1,camera2
1583391908,0,camera1
1583391908,0,camera2
1583392207,0,camera1
1583392207,0,camera2
1583392508,0,camera1
1583392508,2,camera2
1583392807,0,camera1
1583392807,1,camera2
1583393107,0,camera1
1583393107,1,camera2
1583393407,0,camera1
1583393407,1,camera2
1583393707,0,camera1
1583393707,0,camera2
1583394007,0,camera1
1583394007,1,camera2
1583394307,0,camera1
1583394307,0,camera2
1583394607,0,camera1
1583394607,2,camera2
1583394907,0,camera1
1583394907,0,camera2
1583395207,0,camera1
1583395207,1,camera2
1583395507,0,camera1
1583395507,0,camera2
1583395808,0,camera1
1583395808,1,camera2
1583396107,0,camera1
1583396107,1,camera2
1583396407,0,camera1
1583396407,0,camera2
1583396707,0,camera1
1583396707,1,camera2
1583397007,0,camera1
1583397007,1,camera2
1583397307,0,camera1
1583397307,1,camera2
1583397607,0,camera1
1583397607,1,camera2
1583397907,0,camera1
1583397907,0,camera2
1583398207,0,camera1
1583398207,1,camera2
1583398507,0,camera1
1583398507,0,camera2
1583398807,0,camera1
1583398807,1,camera2
1583399108,0,camera1
1583399108,0,camera2
1583399407,0,camera1
1583399407,0,camera2
1583399707,0,camera1
1583399707,0,camera2
1583400007,0,camera1
1583400007,2,camera2
1583400307,0,camera1
1583400307,0,camera2
1583400607,0,camera1
1583400607,1,camera2
1583400907,0,camera1
1583400907,0,camera2
1583401208,0,camera1
1583401208,0,camera2
1583403007,0,camera1
1583403007,0,camera2
1583403307,0,camera1
1583403307,0,camera2
1583403607,0,camera1
1583403607,1,camera2
1583403907,0,camera1
